"","SubID","trial_num","pUP","stock_outcome","Advisor","AdvisorCorrect","choice","outcome","rt","tally"
"1",1,1,0.544425779860467,-1,2,1,0,-1,2556,-4
"2",1,2,0.480930291646153,-1,3,0,0,1,3451,-3
"3",1,3,0.383016454907239,-1,1,1,0,-1,2915,-4
"4",1,4,0.335926970683437,NA,3,NA,NA,NA,NA,-4
"5",1,5,0.39112931821651,1,2,0,0,1,1424,-3
"6",1,6,0.175659875639436,1,1,0,0,1,1396,-2
"7",1,7,0.263602470922934,-1,2,1,1,1,2582,-1
"8",1,8,0.383325101631728,-1,1,1,1,1,1471,0
"9",1,9,0.283636326866037,-1,3,0,1,-1,1683,-1
"10",1,10,0.262080672841571,1,1,1,0,-1,1844,-2
"11",1,11,0.358000026578103,-1,2,0,1,-1,957,-3
"12",1,12,0.309733755798443,-1,3,1,1,1,1088,-2
"13",1,13,0.289010708192158,-1,2,0,1,-1,499,-3
"14",1,14,0.457971262373504,-1,3,1,1,1,1097,-2
"15",1,15,0.449340492318165,-1,1,1,0,-1,1765,-3
"16",1,16,0.387412140814274,-1,3,0,0,1,1695,-2
"17",1,17,0.334715821391101,1,2,1,0,-1,913,-3
"18",1,18,0.339607721907744,-1,1,1,1,1,878,-2
"19",1,19,0.275354788257182,-1,2,1,0,-1,1596,-3
"20",1,20,0.34950186112916,-1,1,1,1,1,1306,-2
"21",1,21,0.322912630805687,-1,3,0,0,1,1127,-1
"22",1,22,0.222703594108545,-1,1,1,1,1,1317,0
"23",1,23,0.179386052225975,-1,2,0,1,-1,2343,-1
"24",1,24,0.176386814343796,-1,1,0,1,-1,961,-2
"25",1,25,0.145842402535181,-1,3,1,0,-1,315,-3
"26",1,26,0.19834557680549,1,2,1,0,-1,541,-4
"27",1,27,0.320499832737095,-1,3,0,0,1,559,-3
"28",1,28,0.261888778403019,-1,2,0,0,1,839,-2
"29",1,29,0.41993650771332,-1,1,0,1,-1,1121,-3
"30",1,30,0.486575788961856,-1,2,0,0,1,1055,-2
"31",1,31,0.490192998931008,1,3,0,0,1,775,-1
"32",1,32,0.529725623366226,-1,1,1,1,1,3139,0
"33",1,33,0.508200132506952,-1,3,1,0,-1,1010,-1
"34",1,34,0.538524586971338,1,1,1,1,1,1280,0
"35",1,35,0.520574731988817,1,2,1,0,-1,1520,-1
"36",1,36,0.517413244693316,-1,1,0,1,-1,1187,-2
"37",1,37,0.557505717204927,-1,3,0,0,1,2032,-1
"38",1,38,0.654153405193093,1,2,0,0,1,475,0
"39",1,39,0.744220517968716,1,3,0,0,1,775,1
"40",1,40,0.783491438698121,1,2,0,0,1,652,2
"41",1,41,0.880301882376485,1,1,0,1,-1,1499,1
"42",1,42,0.894093818866845,1,2,0,0,1,716,2
"43",1,43,0.603395087675524,1,3,0,0,1,1578,3
"44",1,44,0.600506190182115,1,2,1,0,-1,1196,2
"45",1,45,0.636490837288416,1,1,1,1,1,867,3
"46",1,46,0.586345535157057,1,3,0,0,1,975,4
"47",1,47,0.587677678500576,-1,1,1,1,1,1194,5
"48",1,48,0.609232564121604,-1,3,0,0,1,851,6
"49",1,49,0.566058394477631,1,2,1,0,-1,837,5
"50",1,50,0.510940119771377,1,3,1,0,-1,777,4
"51",1,51,0.453362793940366,-1,1,1,1,1,1813,5
"52",1,52,0.444054194804043,-1,2,0,0,1,686,6
"53",1,53,0.541549607590511,-1,1,1,1,1,1009,7
"54",1,54,0.650152240645222,1,2,1,0,-1,743,6
"55",1,55,0.649223954565173,1,3,0,0,1,446,7
"56",1,56,0.809238564271167,1,2,1,0,-1,621,6
"57",1,57,0.891495996985916,1,1,1,1,1,1200,7
"58",1,58,0.7812111714352,1,3,0,0,1,724,8
"59",1,59,0.768776728148541,1,1,1,1,1,949,9
"60",1,60,0.832439025085797,-1,3,0,0,1,699,10
"61",2,1,0.499678062740713,1,1,0,0,1,2188,18
"62",2,2,0.538066857983563,1,2,1,0,-1,1183,17
"63",2,3,0.643336971435513,1,3,0,0,1,951,18
"64",2,4,0.599323994458883,1,2,1,0,-1,1560,17
"65",2,5,0.535521052758416,-1,1,0,0,1,848,18
"66",2,6,0.617177110523473,-1,3,0,0,1,743,19
"67",2,7,0.68964564539639,1,1,0,1,-1,1488,18
"68",2,8,0.58333281452871,-1,3,0,0,1,663,19
"69",2,9,0.571534198212556,-1,2,0,1,-1,992,18
"70",2,10,0.649012141622785,1,3,0,0,1,304,19
"71",2,11,0.58490279320397,1,1,1,0,-1,544,18
"72",2,12,0.509542056335891,-1,2,1,1,1,528,19
"73",2,13,0.537701806182146,1,1,1,1,1,296,20
"74",2,14,0.606882882193899,1,2,0,0,1,295,21
"75",2,15,0.687439143978674,1,3,0,0,1,584,22
"76",2,16,0.836326510604908,1,2,1,0,-1,384,21
"77",2,17,0.799645672928362,1,1,1,1,1,335,22
"78",2,18,0.881084218723816,1,3,0,1,-1,360,21
"79",2,19,0.79972522684209,-1,1,1,0,-1,320,20
"80",2,20,0.724021825530249,-1,3,0,0,1,296,21
"81",2,21,0.713266758786309,-1,2,0,0,1,408,22
"82",2,22,0.74623051706884,1,3,0,0,1,344,23
"83",2,23,0.840906547229422,1,1,1,0,-1,199,22
"84",2,24,0.819268465212607,1,3,1,0,-1,288,21
"85",2,25,0.775874935628301,1,2,0,0,1,297,22
"86",2,26,0.708217712275248,1,1,1,0,-1,296,21
"87",2,27,0.68094703132559,-1,2,0,1,-1,304,20
"88",2,28,0.789487619279179,1,1,1,1,1,328,21
"89",2,29,0.692738974321848,1,3,1,1,1,519,22
"90",2,30,0.642374396096691,1,1,0,0,1,288,23
"91",2,31,0.678816858151988,1,2,1,0,-1,256,22
"92",2,32,0.583401081715624,-1,3,0,1,-1,88,21
"93",2,33,0.518137468037407,1,2,0,1,-1,64,20
"94",2,34,0.441578025688037,-1,3,1,0,-1,296,19
"95",2,35,0.395327077200589,-1,1,1,0,-1,608,18
"96",2,36,0.403283932520792,-1,3,0,1,-1,64,17
"97",2,37,0.332890502882001,-1,2,1,1,1,24,18
"98",2,38,0.232751173817173,-1,1,1,1,1,256,19
"99",2,39,0.203762083744496,1,2,0,1,-1,311,18
"100",2,40,0.30512353763698,-1,1,1,0,-1,184,17
"101",2,41,0.360464220643156,-1,3,0,0,1,248,18
"102",2,42,0.422923955631792,-1,1,1,1,1,247,19
"103",2,43,0.56571101841785,-1,2,1,1,1,312,20
"104",2,44,0.474464496848461,1,1,0,0,1,280,21
"105",2,45,0.450842629737225,1,3,1,0,-1,263,20
"106",2,46,0.439127621257844,1,2,0,0,1,272,21
"107",2,47,0.365764632012436,1,3,0,1,-1,352,20
"108",2,48,0.366616909080908,1,2,1,1,1,311,21
"109",2,49,0.320285560965997,-1,1,1,0,-1,304,20
"110",2,50,0.284329264902958,-1,2,1,0,-1,247,19
"111",2,51,0.359041113709996,1,3,0,0,1,128,20
"112",2,52,0.33446065321106,-1,1,1,0,-1,416,19
"113",2,53,0.309696342720334,-1,3,0,1,-1,304,18
"114",2,54,0.260441789622561,-1,1,1,0,-1,263,17
"115",2,55,0.245977008437293,1,2,0,1,-1,160,16
"116",2,56,0.194393239641238,-1,1,1,1,1,88,17
"117",2,57,0.115401083715561,-1,3,1,1,1,175,18
"118",2,58,0.106276502598357,1,2,0,0,1,280,19
"119",2,59,0.136306806570555,-1,3,0,0,1,432,20
"120",2,60,0.316463964063854,-1,2,1,0,-1,439,19
"121",3,1,0.427796571003273,-1,3,0,0,1,1470,3
"122",3,2,0.416946498460018,-1,1,0,1,-1,1165,2
"123",3,3,0.411909819730754,1,2,0,1,-1,600,1
"124",3,4,0.405872490542734,1,1,1,0,-1,422,0
"125",3,5,0.332455428634267,-1,3,0,0,1,969,1
"126",3,6,0.277248996167595,-1,2,0,0,1,934,2
"127",3,7,0.238986623791673,-1,3,0,0,1,1045,3
"128",3,8,0.160537057245028,-1,2,1,0,-1,719,2
"129",3,9,0.265320607759382,1,1,1,1,1,651,3
"130",3,10,0.221083806691327,-1,2,1,0,-1,799,2
"131",3,11,0.206169631339847,-1,3,0,0,1,805,3
"132",3,12,0.179929887934549,-1,1,1,1,1,611,4
"133",3,13,0.165563031792142,-1,3,1,1,1,1015,5
"134",3,14,0.104923786730317,-1,1,1,1,1,623,6
"135",3,15,0.122535147918843,-1,2,0,1,-1,748,5
"136",3,16,0.244558861200741,-1,1,1,1,1,660,6
"137",3,17,0.245141333431375,-1,3,0,0,1,1831,7
"138",3,18,0.311389635977422,-1,2,1,1,1,658,8
"139",3,19,0.247725780302438,-1,3,0,0,1,866,9
"140",3,20,0.207220473654689,-1,2,0,1,-1,735,8
"141",3,21,0.168251765681557,-1,1,1,1,1,543,9
"142",3,22,0.128847726858468,-1,2,1,1,1,717,10
"143",3,23,0.191094269696745,-1,3,0,0,1,933,11
"144",3,24,0.149821217277534,-1,2,1,1,1,832,12
"145",3,25,0.283335287619368,1,1,0,1,-1,562,11
"146",3,26,0.287708756663744,-1,3,1,0,-1,1031,10
"147",3,27,0.325269290148974,-1,1,1,1,1,581,11
"148",3,28,0.343867434216983,1,3,0,0,1,887,12
"149",3,29,0.452308506817649,1,2,0,1,-1,443,11
"150",3,30,0.443114960083319,1,3,0,0,1,614,12
"151",3,31,0.511873394229034,1,1,0,1,-1,703,11
"152",3,32,0.568647979650747,1,2,1,1,1,700,12
"153",3,33,0.680551205128994,1,1,1,1,1,532,13
"154",3,34,0.732120890798905,1,2,0,0,1,1265,14
"155",3,35,0.698296368196821,1,3,0,0,1,844,15
"156",3,36,0.731131253926669,1,2,1,0,-1,955,14
"157",3,37,0.649317686594136,1,1,1,1,1,488,15
"158",3,38,0.730864186791028,1,3,0,0,1,519,16
"159",3,39,0.649739637993724,1,1,1,1,1,654,17
"160",3,40,0.722170524943265,1,3,0,0,1,886,18
"161",3,41,0.848413566154124,1,2,1,1,1,563,19
"162",3,42,0.863738639667674,1,3,1,0,-1,638,18
"163",3,43,0.755556428915522,1,1,1,1,1,1051,19
"164",3,44,0.849810566199494,1,3,0,1,-1,1614,18
"165",3,45,0.868369137378697,1,2,1,1,1,971,19
"166",3,46,0.858385589052165,1,1,0,1,-1,580,18
"167",3,47,0.783821173327124,1,2,1,1,1,815,19
"168",3,48,0.775924598568434,1,1,1,1,1,2404,20
"169",3,49,0.792141657749311,1,3,1,0,-1,1358,19
"170",3,50,0.800428302130048,1,1,0,1,-1,584,18
"171",3,51,0.83797449849217,1,2,0,0,1,1384,19
"172",3,52,0.723382109569435,1,3,0,1,-1,702,18
"173",3,53,0.717434701375945,1,2,0,1,-1,966,17
"174",3,54,0.798307844094643,1,3,0,0,1,1536,18
"175",3,55,0.774678860046171,1,1,1,1,1,663,19
"176",3,56,0.868384187099516,1,3,1,0,-1,1087,18
"177",3,57,0.841572350416736,-1,2,0,0,1,848,19
"178",3,58,0.737828015674287,1,1,1,1,1,575,20
"179",3,59,0.788337715037906,1,2,0,0,1,1414,21
"180",3,60,0.770109694685169,1,1,1,1,1,864,22
"181",4,1,0.593240239843726,-1,1,1,1,1,1993,13
"182",4,2,0.511406727830914,-1,2,1,0,-1,1359,12
"183",4,3,0.559285392070597,1,3,0,1,-1,1200,11
"184",4,4,0.55032114668268,-1,2,0,1,-1,2350,10
"185",4,5,0.584427841649273,-1,1,0,0,1,1761,11
"186",4,6,0.644104177756506,1,3,0,1,-1,1121,10
"187",4,7,0.591919694524238,1,1,1,1,1,1584,11
"188",4,8,0.680861207105407,1,3,1,0,-1,1168,10
"189",4,9,0.759838507574671,1,2,1,1,1,1151,11
"190",4,10,0.793200872340217,1,3,0,0,1,1040,12
"191",4,11,0.816198827897965,1,1,1,1,1,1007,13
"192",4,12,0.724005671227566,1,2,1,1,1,800,14
"193",4,13,0.747223171058823,1,1,0,1,-1,767,13
"194",4,14,0.779882621192135,-1,2,0,1,-1,719,12
"195",4,15,0.85685824129301,1,3,1,0,-1,863,11
"196",4,16,0.865215298636523,1,2,1,1,1,624,12
"197",4,17,0.824721759015047,1,1,1,1,1,591,13
"198",4,18,0.875872010682635,1,3,0,0,1,1569,14
"199",4,19,0.70689052997447,-1,1,1,1,1,991,15
"200",4,20,0.662309537779849,1,3,0,0,1,833,16
"201",4,21,0.684107452888567,1,2,0,1,-1,591,15
"202",4,22,0.782254463553989,1,3,1,0,-1,1999,14
"203",4,23,0.701120351722519,1,1,1,1,1,640,15
"204",4,24,0.594249101004619,-1,3,0,0,1,720,16
"205",4,25,0.608425344410044,1,2,0,1,-1,576,15
"206",4,26,0.688995442167469,1,1,1,1,1,800,16
"207",4,27,0.691714806308031,-1,2,0,1,-1,1312,15
"208",4,28,0.614565981811696,-1,1,1,1,1,896,16
"209",4,29,0.540036477950674,-1,3,1,0,-1,703,15
"210",4,30,0.54181166805867,1,1,1,1,1,784,16
"211",4,31,0.521950916472287,-1,2,0,1,-1,624,15
"212",4,32,0.591684625569474,1,3,0,0,1,1007,16
"213",4,33,0.500724238039369,-1,2,0,1,-1,959,15
"214",4,34,0.490649527282943,-1,3,0,1,-1,1200,14
"215",4,35,0.512024522630006,-1,1,1,1,1,848,15
"216",4,36,0.426459551587647,1,3,0,0,1,944,16
"217",4,37,0.352622888999872,-1,2,1,1,1,943,17
"218",4,38,0.397792987634145,1,1,1,1,1,911,18
"219",4,39,0.264664676527189,-1,2,1,0,-1,1856,17
"220",4,40,0.227024450404719,-1,1,0,1,-1,864,16
"221",4,41,0.239581388173814,-1,3,0,0,1,1263,17
"222",4,42,0.203900370876131,-1,1,0,1,-1,1024,16
"223",4,43,0.167265840283677,-1,2,0,1,-1,912,15
"224",4,44,0.241359912998988,-1,1,1,1,1,3279,16
"225",4,45,0.363617042758676,1,3,1,0,-1,704,15
"226",4,46,0.48257778107357,1,2,0,1,-1,639,14
"227",4,47,0.526751434637387,-1,3,0,0,1,655,15
"228",4,48,0.474193048964588,-1,2,0,1,-1,721,14
"229",4,49,0.328910092201967,1,1,1,1,1,800,15
"230",4,50,0.400238178895493,1,2,1,1,1,880,16
"231",4,51,0.458726452966108,1,3,0,0,1,1024,17
"232",4,52,0.42525897469431,-1,1,0,1,-1,1169,16
"233",4,53,0.386656225589328,-1,3,0,0,1,1151,17
"234",4,54,0.259541164138347,-1,1,1,1,1,928,18
"235",4,55,0.247649860675457,-1,2,1,1,1,928,19
"236",4,56,0.191314777480091,1,1,1,1,1,993,20
"237",4,57,0.28711750717086,1,3,0,0,1,687,21
"238",4,58,0.186422080193425,-1,2,1,1,1,768,22
"239",4,59,0.107033044752161,-1,3,0,0,1,832,23
"240",4,60,0.137208643877291,-1,2,1,1,1,672,24
"241",5,1,0.439897297089919,-1,1,1,0,-1,2118,6
"242",5,2,0.443934033417362,-1,2,1,0,-1,1499,5
"243",5,3,0.501623538489373,-1,3,0,0,1,1322,6
"244",5,4,0.411597953139656,-1,2,1,1,1,1184,7
"245",5,5,0.346702983179775,-1,1,1,1,1,1009,8
"246",5,6,0.36906189328096,-1,3,0,0,1,889,9
"247",5,7,0.465748323930837,-1,1,1,1,1,1293,10
"248",5,8,0.402103871154495,-1,3,1,0,-1,949,9
"249",5,9,0.35794693122283,-1,2,0,0,1,1039,10
"250",5,10,0.277748622311134,-1,3,1,1,1,1323,11
"251",5,11,0.353436749196307,-1,1,1,1,1,684,12
"252",5,12,0.298608609999411,-1,2,0,0,1,732,13
"253",5,13,0.227290619624234,-1,1,0,1,-1,838,12
"254",5,14,0.22050786572177,1,2,0,1,-1,1263,11
"255",5,15,0.159826621807284,-1,3,0,1,-1,1210,10
"256",5,16,0.308568773607733,1,2,1,0,-1,1495,9
"257",5,17,0.303976005863379,-1,1,0,1,-1,1058,8
"258",5,18,0.301346015657862,-1,3,0,1,-1,575,7
"259",5,19,0.210934971808995,1,1,1,0,-1,447,6
"260",5,20,0.196034599873814,-1,3,0,1,-1,673,5
"261",5,21,0.171755717503064,-1,2,1,1,1,624,6
"262",5,22,0.255635838045081,1,3,0,1,-1,1148,5
"263",5,23,0.450024273770829,1,1,0,1,-1,1180,4
"264",5,24,0.546310032689338,1,3,0,0,1,1009,5
"265",5,25,0.450595374501353,1,2,0,1,-1,1090,4
"266",5,26,0.587740123535235,1,1,1,0,-1,1216,3
"267",5,27,0.518953062363637,1,2,0,1,-1,2678,2
"268",5,28,0.59108990412331,1,1,1,1,1,707,3
"269",5,29,0.562773851215024,-1,3,1,0,-1,1342,2
"270",5,30,0.533971684290575,-1,1,1,1,1,1064,3
"271",5,31,0.689755476144831,-1,2,1,1,1,515,4
"272",5,32,0.715524466815893,1,3,0,1,-1,425,3
"273",5,33,0.792355477476656,1,2,1,1,1,347,4
"274",5,34,0.838825319922355,1,3,0,1,-1,370,3
"275",5,35,0.888914051054564,1,1,0,1,-1,409,2
"276",5,36,0.735520551976763,-1,3,0,1,-1,547,1
"277",5,37,0.798491500312856,1,2,0,0,1,607,2
"278",5,38,0.655363934496037,1,1,1,1,1,1136,3
"279",5,39,0.572056113816484,-1,2,1,0,-1,598,2
"280",5,40,0.694089308608729,-1,1,1,1,1,747,3
"281",5,41,0.66707921180352,-1,3,0,1,-1,699,2
"282",5,42,0.712924590797054,1,1,1,1,1,685,3
"283",5,43,0.724573805875259,1,2,1,0,-1,806,2
"284",5,44,0.632269059205456,1,1,1,1,1,611,3
"285",5,45,0.642226703830441,1,3,0,0,1,1249,4
"286",5,46,0.608378694418907,1,2,0,1,-1,496,3
"287",5,47,0.690923895092045,1,3,0,1,-1,941,2
"288",5,48,0.549807220081835,1,2,1,0,-1,1105,1
"289",5,49,0.471245635657447,-1,1,1,1,1,72,2
"290",5,50,0.419108928891221,-1,2,0,1,-1,841,1
"291",5,51,0.314265968608403,-1,3,0,0,1,357,2
"292",5,52,0.313445611046647,1,1,1,1,1,725,3
"293",5,53,0.359561554690562,-1,3,1,1,1,793,4
"294",5,54,0.403680071496446,-1,1,1,0,-1,1235,3
"295",5,55,0.453073399619291,-1,2,0,1,-1,933,2
"296",5,56,0.453169471080531,-1,1,0,1,-1,573,1
"297",5,57,0.490684411368199,-1,3,0,1,-1,416,0
"298",5,58,0.563545924385558,-1,2,0,0,1,375,1
"299",5,59,0.406584134032384,-1,3,1,0,-1,433,0
"300",5,60,0.446934438628769,1,2,1,0,-1,398,-1
"301",6,1,0.595970076601952,1,2,1,1,1,1014,7
"302",6,2,0.65068404341769,1,3,1,1,1,784,8
"303",6,3,0.48623746802232,-1,1,1,1,1,752,9
"304",6,4,0.489231496452256,-1,3,0,1,-1,880,8
"305",6,5,0.493457877975395,-1,2,1,1,1,704,9
"306",6,6,0.391833605248035,-1,1,0,1,-1,1089,8
"307",6,7,0.383570584220876,-1,2,1,1,1,864,9
"308",6,8,0.469725074441364,1,1,1,0,-1,1072,8
"309",6,9,0.382014010826655,-1,3,0,0,1,783,9
"310",6,10,0.370533696448558,-1,1,1,1,1,658,10
"311",6,11,0.392311647955872,-1,2,1,1,1,608,11
"312",6,12,0.410365525748738,-1,3,0,0,1,544,12
"313",6,13,0.236034768781181,1,2,0,1,-1,448,11
"314",6,14,0.321933030126352,-1,3,0,0,1,896,12
"315",6,15,0.278602543487177,-1,1,0,1,-1,816,11
"316",6,16,0.423090141964138,-1,3,0,0,1,544,12
"317",6,17,0.279137089854752,-1,2,1,1,1,545,13
"318",6,18,0.17057851230872,-1,1,1,1,1,704,14
"319",6,19,0.184267971063125,-1,2,1,1,1,496,15
"320",6,20,0.171458450433401,-1,1,0,1,-1,672,14
"321",6,21,0.113626169470895,-1,1,0,1,-1,527,13
"322",6,22,0.117716569682098,1,2,0,1,-1,464,12
"323",6,23,0.277989167017376,-1,3,0,0,1,496,13
"324",6,24,0.252776867520722,1,2,1,1,1,624,14
"325",6,25,0.18629225874838,1,1,1,1,1,527,15
"326",6,26,0.184878612051209,-1,3,0,0,1,529,16
"327",6,27,0.420787317715042,1,1,0,1,-1,432,15
"328",6,28,0.52673585837792,-1,3,0,1,-1,4864,14
"329",6,29,0.604305702808647,1,2,0,1,-1,864,13
"330",6,30,0.699518903085256,-1,3,1,0,-1,896,12
"331",6,31,0.627331664269801,-1,1,1,1,1,1009,13
"332",6,32,0.656373766575046,-1,2,0,1,-1,512,12
"333",6,33,0.633563094309704,1,1,1,1,1,720,13
"334",6,34,0.711823728501153,1,2,1,1,1,592,14
"335",6,35,0.708216779661164,1,3,0,0,1,464,15
"336",6,36,0.551045549055855,1,2,0,1,-1,336,14
"337",6,37,0.484630692345566,-1,1,1,1,1,480,15
"338",6,38,0.491669529532663,1,3,0,0,1,448,16
"339",6,39,0.537292126624839,1,1,1,1,1,560,17
"340",6,40,0.589011970624411,1,3,0,0,1,464,18
"341",6,41,0.579337774274185,1,3,1,1,1,367,19
"342",6,42,0.502341505556606,-1,1,1,1,1,623,20
"343",6,43,0.499079858562876,1,2,1,1,1,592,21
"344",6,44,0.51450138407155,1,1,1,1,1,753,22
"345",6,45,0.442151739707512,-1,3,1,0,-1,464,21
"346",6,46,0.440498674646095,-1,2,1,1,1,448,22
"347",6,47,0.474818474086129,1,3,0,0,1,607,23
"348",6,48,0.518197797019191,-1,2,0,1,-1,496,22
"349",6,49,0.540383145431366,-1,1,1,1,1,496,23
"350",6,50,0.609298166136052,1,2,0,1,-1,896,22
"351",6,51,0.641663746323639,1,3,0,0,1,688,23
"352",6,52,0.520426786187962,-1,1,1,1,1,640,24
"353",6,53,0.467915764093898,1,3,0,0,1,543,25
"354",6,54,0.529681900122363,-1,1,1,1,1,657,26
"355",6,55,0.507117978023092,-1,2,0,1,-1,624,25
"356",6,56,0.488600584440148,1,1,1,1,1,656,26
"357",6,57,0.460374409296683,1,3,0,0,1,528,27
"358",6,58,0.491600900922382,1,2,0,1,-1,480,26
"359",6,59,0.500686963300519,1,3,1,0,-1,848,25
"360",6,60,0.616781437066043,-1,2,0,1,-1,448,24
"361",8,1,0.508783653611317,1,2,1,1,1,2280,-1
"362",8,2,0.653921368398117,-1,3,0,0,1,888,0
"363",8,3,0.657418130552469,1,1,1,1,1,944,1
"364",8,4,0.585936411580992,-1,3,0,0,1,830,2
"365",8,5,0.530595416325888,-1,2,0,1,-1,704,1
"366",8,6,0.527138484541363,1,1,1,1,1,582,2
"367",8,7,0.610228689908208,1,2,1,1,1,867,3
"368",8,8,0.609414742916319,1,1,0,1,-1,807,2
"369",8,9,0.661806886232118,-1,3,0,0,1,775,3
"370",8,10,0.608174404322849,1,1,1,1,1,696,4
"371",8,11,0.551329412898013,1,2,1,1,1,620,5
"372",8,12,0.511253685792006,1,3,1,0,-1,647,4
"373",8,13,0.559568353566106,1,2,1,1,1,1052,5
"374",8,14,0.617520425167426,-1,3,1,0,-1,832,4
"375",8,15,0.555595175725873,-1,1,1,1,1,837,5
"376",8,16,0.470198096617889,1,3,0,1,-1,1329,4
"377",8,17,0.349821832034591,-1,2,1,1,1,821,5
"378",8,18,0.463128083656607,1,1,1,1,1,771,6
"379",8,19,0.4208942114618,1,2,1,1,1,567,7
"380",8,20,0.348664415429094,1,1,1,1,1,734,8
"381",8,21,0.344498950533234,-1,3,0,0,1,656,9
"382",8,22,0.228887059458166,1,1,1,1,1,709,10
"383",8,23,0.177357574102281,-1,2,1,1,1,803,11
"384",8,24,0.103463198646949,-1,1,1,1,1,748,12
"385",8,25,0.184976684089644,-1,3,0,0,1,429,13
"386",8,26,0.135891504749679,-1,2,0,1,-1,706,12
"387",8,27,0.142166440788749,-1,3,0,0,1,698,13
"388",8,28,0.185027137488308,-1,2,0,1,-1,713,12
"389",8,29,0.167054751571138,-1,1,1,1,1,768,13
"390",8,30,0.106430008567569,-1,2,0,0,1,777,14
"391",8,31,0.166688549180573,-1,3,1,1,1,1082,15
"392",8,32,0.277621037054384,1,1,1,1,1,635,16
"393",8,33,0.26338803211459,-1,3,0,0,1,1468,17
"394",8,34,0.265543908844561,1,1,1,1,1,1018,18
"395",8,35,0.355377483781817,1,2,0,0,1,1130,19
"396",8,36,0.341640487752785,-1,1,0,1,-1,842,18
"397",8,37,0.249408924778028,-1,3,1,0,-1,1650,17
"398",8,38,0.279571226837495,-1,2,0,1,-1,823,16
"399",8,39,0.43624888580991,-1,3,0,1,-1,1060,15
"400",8,40,0.389347010087441,-1,2,0,1,-1,1099,14
"401",8,41,0.528410209184368,-1,1,0,1,-1,632,13
"402",8,42,0.510333420935688,-1,2,1,0,-1,391,12
"403",8,43,0.536040678199545,-1,3,0,0,1,479,13
"404",8,44,0.596963040877196,-1,2,0,0,1,754,14
"405",8,45,0.617851126989927,1,1,1,0,-1,545,13
"406",8,46,0.561323307217323,1,3,0,0,1,1233,14
"407",8,47,0.573499739591293,1,1,0,1,-1,708,13
"408",8,48,0.583143136866824,1,3,0,1,-1,551,12
"409",8,49,0.722366988317568,-1,2,0,1,-1,322,11
"410",8,50,0.758431768448863,1,3,0,0,1,480,12
"411",8,51,0.752605804962845,1,1,1,1,1,543,13
"412",8,52,0.691419363846732,-1,2,1,0,-1,629,12
"413",8,53,0.786882789629985,1,1,1,1,1,1014,13
"414",8,54,0.855361013546112,1,2,0,1,-1,1071,12
"415",8,55,0.885482709140995,1,3,0,0,1,819,13
"416",8,56,0.847674216502901,1,2,1,1,1,989,14
"417",8,57,0.869912455912226,1,1,0,1,-1,601,13
"418",8,58,0.877900843630166,1,3,1,0,-1,777,12
"419",8,59,0.834585062408967,1,1,1,1,1,638,13
"420",8,60,0.823612361860777,1,3,0,0,1,1048,14
"421",9,1,0.477221508324146,1,3,1,1,1,1873,7
"422",9,2,0.501788005994383,-1,1,0,0,1,1530,8
"423",9,3,0.606188406005554,1,2,0,1,-1,1223,7
"424",9,4,0.665288608299467,-1,1,1,0,-1,2136,6
"425",9,5,0.659882273134158,1,3,0,1,-1,1216,5
"426",9,6,0.516373649275808,-1,2,1,1,1,1230,6
"427",9,7,0.620577305277684,1,3,1,1,1,1720,7
"428",9,8,0.642231004312395,-1,2,1,1,1,1183,8
"429",9,9,0.705923654272178,1,1,1,0,-1,2029,7
"430",9,10,0.642133473190673,1,2,1,1,1,1021,8
"431",9,11,0.649362826893312,-1,3,1,0,-1,1915,7
"432",9,12,0.687412232244058,1,1,1,0,-1,1716,6
"433",9,13,0.718564223479742,1,3,0,1,-1,828,5
"434",9,14,0.713717761551078,1,1,1,1,1,937,6
"435",9,15,0.632303053399251,1,2,0,1,-1,763,5
"436",9,16,0.621631918428286,1,1,0,1,-1,616,4
"437",9,17,0.627436319621555,1,3,0,1,-1,555,3
"438",9,18,0.57789342071231,-1,2,0,1,-1,706,2
"439",9,19,0.610426275508061,-1,3,0,0,1,858,3
"440",9,20,0.608947224017388,1,2,1,0,-1,837,2
"441",9,21,0.655983673922737,1,1,0,0,1,559,3
"442",9,22,0.592285320478332,-1,2,1,0,-1,412,2
"443",9,23,0.614530520673415,-1,3,0,1,-1,426,1
"444",9,24,0.674226692838738,-1,2,1,1,1,599,2
"445",9,25,0.716819831893289,1,1,1,1,1,748,3
"446",9,26,0.71254134552987,1,3,0,1,-1,1162,2
"447",9,27,0.704211082422356,-1,1,1,0,-1,587,1
"448",9,28,0.713532123650302,-1,3,0,0,1,386,2
"449",9,29,0.808680599643145,1,2,0,1,-1,561,1
"450",9,30,0.660034833889978,1,3,0,1,-1,1104,0
"451",9,31,0.555543493869893,-1,1,1,0,-1,478,-1
"452",9,32,0.476191383213604,-1,2,0,0,1,1321,0
"453",9,33,0.471868744794517,1,1,1,1,1,682,1
"454",9,34,0.52713963887269,1,2,1,1,1,1378,2
"455",9,35,0.49515073560665,1,3,1,0,-1,1273,1
"456",9,36,0.455625415813953,1,2,1,0,-1,968,0
"457",9,37,0.4691679822154,1,1,0,1,-1,620,-1
"458",9,38,0.538609184424469,-1,3,1,1,1,530,0
"459",9,39,0.581324716824358,-1,1,0,1,-1,458,-1
"460",9,40,0.501648182549537,-1,3,0,1,-1,373,-2
