"","SubID","trial_num","pUP","stock_outcome","Advisor","Advice","AdvisorCorrect","choice","outcome","rt","tally"
"1",1,1,0.405760218715295,-1,3,1,0,0,1,4380,11
"2",1,2,0.299795786060214,-1,1,-1,1,0,1,1971,12
"3",1,3,0.204922919019879,-1,2,1,0,0,1,2207,13
"4",1,4,0.162867731683473,-1,1,-1,1,0,1,5284,14
"5",1,5,0.101378402574763,-1,3,1,0,0,1,2335,15
"6",1,6,0.159884517920194,1,2,1,1,0,-1,1559,14
"7",1,7,0.127256230072028,-1,3,1,0,0,1,2645,15
"8",1,8,0.146817946019409,-1,2,-1,1,0,1,1627,16
"9",1,9,0.122229743974341,1,1,-1,0,0,-1,5823,15
"10",1,10,0.104369631365903,-1,2,-1,1,1,-1,2181,14
"11",1,11,0.248700530139997,-1,3,-1,1,0,1,1736,15
"12",1,12,0.212754740469557,-1,1,1,0,1,-1,5123,14
"13",1,13,0.269415939083768,-1,3,1,0,0,1,1828,15
"14",1,14,0.349691686722828,-1,1,-1,1,0,1,2615,16
"15",1,15,0.240468696195988,-1,2,-1,1,0,1,2253,17
"16",1,16,0.265720303783281,-1,1,-1,1,0,1,2210,18
"17",1,17,0.283403011015238,1,3,-1,0,0,-1,2807,17
"18",1,18,0.306627626968481,-1,2,-1,1,1,-1,2731,16
"19",1,19,0.319631412595874,1,3,-1,0,1,1,2086,17
"20",1,20,0.332195114702197,-1,2,-1,1,1,-1,1634,16
"21",1,21,0.370661634479456,-1,2,1,0,1,-1,2296,15
"22",1,22,0.398741379754529,1,3,-1,0,1,1,1920,16
"23",1,23,0.504274797813181,1,1,1,1,1,1,1771,17
"24",1,24,0.457031302179874,1,3,-1,0,1,1,1905,18
"25",1,25,0.485268882257933,1,2,-1,0,1,1,1935,19
"26",1,26,0.437305719806022,1,1,1,1,1,1,2231,20
"27",1,27,0.364001571306099,-1,2,-1,1,1,-1,2479,19
"28",1,28,0.440443782210965,-1,1,-1,1,0,1,1981,20
"29",1,29,0.459261281471308,-1,3,-1,1,0,1,2638,21
"30",1,30,0.374210269796694,-1,1,-1,1,0,1,1863,22
"31",1,31,0.427764080804516,1,2,1,1,0,-1,2184,21
"32",1,32,0.474038817999748,-1,3,-1,1,1,-1,2124,20
"33",1,33,0.533317357277045,1,2,-1,0,0,-1,2163,19
"34",1,34,0.536526407589837,1,3,-1,0,1,1,2221,20
"35",1,35,0.534058347841332,-1,1,-1,1,0,1,1875,21
"36",1,36,0.652206379562235,1,3,-1,0,1,1,2059,22
"37",1,37,0.720287094618507,1,2,-1,0,1,1,2564,23
"38",1,38,0.798933897920133,1,1,1,1,1,1,1789,24
"39",1,39,0.793049613066082,-1,2,-1,1,1,-1,2310,23
"40",1,40,0.897550555654432,1,1,1,1,1,1,1767,24
"41",1,41,0.879850010728478,1,1,1,1,1,1,1779,25
"42",1,42,0.880870486124859,1,2,-1,0,1,1,2141,26
"43",1,43,0.895839309198019,1,3,-1,0,1,1,2029,27
"44",1,44,0.848558442167985,1,2,-1,0,0,-1,2477,26
"45",1,45,0.866216274161462,1,1,1,1,1,1,1825,27
"46",1,46,0.761400001222962,1,3,1,1,0,-1,2256,26
"47",1,47,0.681716501460829,-1,1,-1,1,0,1,1863,27
"48",1,48,0.798562390350064,1,3,-1,0,1,1,2210,28
"49",1,49,0.852891923183826,-1,2,-1,1,0,1,2782,29
"50",1,50,0.825161648574242,1,3,-1,0,1,1,2548,30
"51",1,51,0.786410030306798,1,1,-1,0,0,-1,2399,29
"52",1,52,0.78899146610837,1,2,-1,0,1,1,2487,30
"53",1,53,0.673563632836739,-1,1,-1,1,0,1,1820,31
"54",1,54,0.627488866190824,-1,2,1,0,0,1,2231,32
"55",1,55,0.72022554092855,1,3,-1,0,0,-1,2162,31
"56",1,56,0.739541347715589,1,2,-1,0,0,-1,2358,30
"57",1,57,0.739643361476034,1,1,-1,0,0,-1,1932,29
"58",1,58,0.775535795629814,1,3,-1,0,1,1,1923,30
"59",1,59,0.799501388683349,1,1,-1,0,0,-1,1978,29
"60",1,60,0.813968770069252,1,3,1,1,1,1,2225,30
"61",2,1,0.53845125772059,1,1,1,1,1,1,2760,20
"62",2,2,0.444182902284731,1,2,1,1,1,1,2055,21
"63",2,3,0.430038079772639,-1,3,1,0,1,-1,4504,20
"64",2,4,0.396577309669597,-1,2,1,0,0,1,1527,21
"65",2,5,0.409605114293116,1,1,1,1,0,-1,1816,20
"66",2,6,0.317104273875761,-1,3,1,0,1,-1,1720,19
"67",2,7,0.231938292835839,-1,1,-1,1,1,-1,1823,18
"68",2,8,0.129859870324041,-1,3,1,0,1,-1,2152,17
"69",2,9,0.27913210026621,1,2,-1,0,0,-1,1519,16
"70",2,10,0.26429776822417,-1,3,1,0,0,1,1560,17
"71",2,11,0.318937261196354,-1,1,-1,1,0,1,1896,18
"72",2,12,0.292242503114888,-1,2,1,0,0,1,1840,19
"73",2,13,0.228970142481318,1,1,1,1,0,-1,1832,18
"74",2,14,0.306390264866638,-1,2,1,0,1,-1,1705,17
"75",2,15,0.206774708836184,-1,3,-1,1,0,1,1703,18
"76",2,16,0.307930020583624,-1,2,-1,1,0,1,1696,19
"77",2,17,0.346057667879969,-1,1,-1,1,0,1,1912,20
"78",2,18,0.338967729565851,-1,3,1,0,1,-1,1887,19
"79",2,19,0.385889498674088,1,1,1,1,1,1,1688,20
"80",2,20,0.32854610132706,-1,3,1,0,1,-1,1775,19
"81",2,21,0.396508850642681,-1,3,1,0,0,1,1872,20
"82",2,22,0.515782130281971,1,1,1,1,0,-1,1800,19
"83",2,23,0.451564861697303,1,2,-1,0,0,-1,1672,18
"84",2,24,0.351026812315404,-1,1,1,0,1,-1,1823,17
"85",2,25,0.508851012177604,-1,3,1,0,0,1,1744,18
"86",2,26,0.473347641768302,1,2,1,1,0,-1,1591,17
"87",2,27,0.445879824453901,1,3,-1,0,0,-1,1569,16
"88",2,28,0.44390263960958,1,2,-1,0,0,-1,1536,15
"89",2,29,0.467164355148382,-1,1,-1,1,0,1,1608,16
"90",2,30,0.442688863923492,1,2,1,1,1,1,1616,17
"91",2,31,0.457244888938569,-1,3,1,0,1,-1,1711,16
"92",2,32,0.576194262787076,1,1,1,1,1,1,1760,17
"93",2,33,0.520624797472942,-1,3,-1,1,0,1,1655,18
"94",2,34,0.624640213861631,1,1,1,1,1,1,1840,19
"95",2,35,0.685277790852569,-1,2,1,0,1,-1,1840,18
"96",2,36,0.763995022984148,1,1,1,1,1,1,1776,19
"97",2,37,0.829267206596317,1,3,1,1,1,1,1817,20
"98",2,38,0.769729772228717,-1,2,-1,1,0,1,1512,21
"99",2,39,0.684630874096867,1,3,1,1,1,1,1704,22
"100",2,40,0.680958550047689,-1,2,-1,1,0,1,2409,23
"101",2,41,0.757826393871176,1,2,-1,0,0,-1,1655,22
"102",2,42,0.812670839288237,-1,3,1,0,1,-1,1816,21
"103",2,43,0.709809515688105,1,1,-1,0,0,-1,1744,20
"104",2,44,0.788106160398354,-1,3,-1,1,0,1,1655,21
"105",2,45,0.811032211424669,1,2,1,1,1,1,1728,22
"106",2,46,0.818798107365876,-1,1,1,0,1,-1,1808,21
"107",2,47,0.78163786397853,1,2,1,1,1,1,1671,22
"108",2,48,0.838319741124589,1,1,-1,0,0,-1,1584,21
"109",2,49,0.881256106490823,1,3,-1,0,0,-1,1656,20
"110",2,50,0.841398579326416,1,1,1,1,0,-1,1568,19
"111",2,51,0.73655719126252,-1,2,-1,1,0,1,1616,20
"112",2,52,0.748220603011686,-1,3,1,0,1,-1,1568,19
"113",2,53,0.666782869854014,1,2,-1,0,0,-1,1567,18
"114",2,54,0.624000380623755,-1,3,1,0,0,1,1584,19
"115",2,55,0.550822714118888,1,1,1,1,1,1,1824,20
"116",2,56,0.543958277645588,-1,3,1,0,1,-1,1735,19
"117",2,57,0.583951601386812,-1,2,1,0,1,-1,1760,18
"118",2,58,0.735809192578695,-1,1,1,0,0,1,1520,19
"119",2,59,0.702819235895572,1,2,1,1,0,-1,1793,18
"120",2,60,0.726187051781044,1,1,1,1,1,1,2112,19
"121",3,1,0.490841873921454,-1,2,-1,1,1,-1,3241,21
"122",3,2,0.577571371890292,1,3,1,1,0,-1,2102,20
"123",3,3,0.702233143809273,1,1,1,1,1,1,1807,21
"124",3,4,0.820812483097083,1,3,-1,0,1,1,1815,22
"125",3,5,0.637072488937781,1,2,1,1,1,1,1672,23
"126",3,6,0.740038791069025,1,1,1,1,1,1,1819,24
"127",3,7,0.697479734691195,1,2,1,1,1,1,3163,25
"128",3,8,0.76765272027927,1,1,-1,0,0,-1,1864,24
"129",3,9,0.819116300620042,1,3,-1,0,1,1,2259,25
"130",3,10,0.851394741536919,1,1,1,1,1,1,1934,26
"131",3,11,0.86692563741393,1,2,-1,0,1,1,3174,27
"132",3,12,0.892013529784977,1,3,-1,0,1,1,1807,28
"133",3,13,0.868047739084533,1,2,1,1,1,1,2435,29
"134",3,14,0.864077162546592,1,3,-1,0,1,1,1778,30
"135",3,15,0.804394951957884,1,1,1,1,1,1,1799,31
"136",3,16,0.708320720263041,-1,3,1,0,1,-1,1935,30
"137",3,17,0.664930707080113,-1,2,-1,1,0,1,1784,31
"138",3,18,0.678778330801207,1,1,1,1,1,1,1820,32
"139",3,19,0.543023674583969,1,2,-1,0,1,1,2705,33
"140",3,20,0.567400329601103,1,1,-1,0,0,-1,1952,32
"141",3,21,0.476616163257712,-1,3,-1,1,1,-1,2048,31
"142",3,22,0.569779234500804,-1,1,-1,1,0,1,1952,32
"143",3,23,0.625629611920333,1,2,1,1,0,-1,1999,31
"144",3,24,0.606569144001419,1,1,1,1,1,1,1790,32
"145",3,25,0.478890820899366,-1,3,1,0,1,-1,1823,31
"146",3,26,0.398613639696275,1,2,1,1,1,1,1775,32
"147",3,27,0.354164421682092,-1,3,1,0,0,1,1790,33
"148",3,28,0.244129658062688,-1,2,1,0,1,-1,2063,32
"149",3,29,0.246947369436426,-1,1,-1,1,0,1,2304,33
"150",3,30,0.21642495413464,-1,2,1,0,1,-1,2131,32
"151",3,31,0.225305988972613,-1,3,1,0,0,1,1864,33
"152",3,32,0.231478341645276,-1,1,-1,1,0,1,1934,34
"153",3,33,0.144872578383701,-1,3,-1,1,1,-1,4057,33
"154",3,34,0.17705683308585,-1,1,-1,1,1,-1,2609,32
"155",3,35,0.21408732480382,1,2,-1,0,0,-1,2311,31
"156",3,36,0.354107001374112,-1,1,-1,1,0,1,1951,32
"157",3,37,0.460564488599636,-1,3,-1,1,1,-1,1831,31
"158",3,38,0.422707159425188,-1,2,1,0,1,-1,1829,30
"159",3,39,0.338088960810691,1,3,1,1,0,-1,2070,29
"160",3,40,0.408097550561708,1,2,-1,0,1,1,1974,30
"161",3,41,0.554926066922972,-1,1,1,0,1,-1,1902,29
"162",3,42,0.528051653959375,-1,2,1,0,1,-1,1847,28
"163",3,43,0.515713253323496,-1,3,1,0,0,1,2007,29
"164",3,44,0.418358683703156,-1,2,-1,1,0,1,1775,30
"165",3,45,0.400762409400614,-1,1,1,0,1,-1,1871,29
"166",3,46,0.374233383808089,-1,3,1,0,0,1,1839,30
"167",3,47,0.428814618461098,-1,1,-1,1,0,1,1895,31
"168",3,48,0.444524483508971,1,3,-1,0,1,1,1808,32
"169",3,49,0.535163769513952,1,2,1,1,1,1,1743,33
"170",3,50,0.551150158958293,1,3,-1,0,1,1,1791,34
"171",3,51,0.557021924233743,-1,1,-1,1,0,1,2089,35
"172",3,52,0.482998643837279,1,2,-1,0,0,-1,1903,34
"173",3,53,0.370270386044384,1,1,1,1,1,1,1878,35
"174",3,54,0.481140136728784,1,2,-1,0,1,1,2271,36
"175",3,55,0.55764300382796,1,3,-1,0,1,1,1787,37
"176",3,56,0.456010788986024,-1,2,-1,1,1,-1,1862,36
"177",3,57,0.468517885007601,-1,1,-1,1,0,1,1935,37
"178",3,58,0.333672675206237,-1,3,1,0,0,1,3350,38
"179",3,59,0.306485098258985,-1,1,1,0,1,-1,1939,37
"180",3,60,0.223002066389897,-1,3,1,0,0,1,1836,38
"181",4,1,0.549232740327716,-1,1,-1,1,0,1,3826,25
"182",4,2,0.538338790575113,-1,2,-1,1,0,1,2639,26
"183",4,3,0.443987882231987,-1,3,1,0,0,1,2351,27
"184",4,4,0.364477104631203,-1,2,-1,1,0,1,2607,28
"185",4,5,0.276992546762718,1,1,1,1,0,-1,2768,27
"186",4,6,0.429538457174531,1,3,1,1,1,1,1968,28
"187",4,7,0.477080183757012,-1,1,-1,1,1,-1,1968,27
"188",4,8,0.490176938659154,-1,3,1,0,0,1,1886,28
"189",4,9,0.465588710729843,-1,2,1,0,0,1,2032,29
"190",4,10,0.484708790292184,1,3,1,1,0,-1,4592,28
"191",4,11,0.465141730227683,-1,1,-1,1,1,-1,2239,27
"192",4,12,0.526328911057454,-1,2,1,0,1,-1,1839,26
"193",4,13,0.429899525282878,-1,1,-1,1,0,1,2367,27
"194",4,14,0.364756337894631,1,2,1,1,0,-1,2832,26
"195",4,15,0.272838119497269,-1,3,1,0,1,-1,1791,25
"196",4,16,0.226508550427082,-1,2,-1,1,0,1,1857,26
"197",4,17,0.187431389652159,-1,1,-1,1,0,1,2033,27
"198",4,18,0.259419084010196,1,3,-1,0,1,1,2241,28
"199",4,19,0.309134784649712,-1,1,-1,1,0,1,1968,29
"200",4,20,0.243735335793826,-1,3,1,0,0,1,1856,30
"201",4,21,0.29757537230347,-1,2,1,0,1,-1,2767,29
"202",4,22,0.269024244129425,-1,3,1,0,0,1,1872,30
"203",4,23,0.264086462317403,-1,1,-1,1,0,1,1856,31
"204",4,24,0.278789756080261,-1,3,-1,1,0,1,2463,32
"205",4,25,0.289037908801218,1,2,1,1,1,1,2576,33
"206",4,26,0.379343648502077,1,1,1,1,1,1,1889,34
"207",4,27,0.38966366853046,1,2,-1,0,1,1,2560,35
"208",4,28,0.411462232610704,1,1,-1,0,0,-1,1872,34
"209",4,29,0.378650049941574,1,3,1,1,0,-1,1809,33
"210",4,30,0.411659439817063,-1,1,-1,1,0,1,1889,34
"211",4,31,0.387994195607059,1,2,1,1,1,1,2750,35
"212",4,32,0.273841030160122,-1,3,1,0,1,-1,3025,34
"213",4,33,0.312596629008365,-1,2,1,0,1,-1,2960,33
"214",4,34,0.343199307056567,-1,3,1,0,0,1,2207,34
"215",4,35,0.408405439778855,-1,1,1,0,1,-1,1840,33
"216",4,36,0.461204571970291,-1,3,1,0,0,1,1808,34
"217",4,37,0.609975517626284,1,2,-1,0,0,-1,2064,33
"218",4,38,0.658508844839887,-1,1,-1,1,0,1,3344,34
"219",4,39,0.646244804145217,-1,2,1,0,1,-1,1792,33
"220",4,40,0.723418276934881,1,1,1,1,1,1,1791,34
"221",4,41,0.722484578020372,-1,3,1,0,1,-1,1983,33
"222",4,42,0.742084584963228,1,1,1,1,1,1,1983,34
"223",4,43,0.684091811879391,-1,2,1,0,1,-1,2143,33
"224",4,44,0.721807625557033,1,1,-1,0,0,-1,1840,32
"225",4,45,0.766406741861054,1,3,1,1,0,-1,1841,31
"226",4,46,0.790818181216064,1,2,-1,0,1,1,1905,32
"227",4,47,0.750875769712353,1,3,-1,0,1,1,1792,33
"228",4,48,0.812754481573805,1,2,1,1,1,1,3057,34
"229",4,49,0.797877639188023,1,1,-1,0,0,-1,1998,33
"230",4,50,0.843436090522728,1,2,1,1,1,1,1743,34
"231",4,51,0.854454029652036,1,3,-1,0,1,1,1888,35
"232",4,52,0.826610939289755,1,1,1,1,1,1,1680,36
"233",4,53,0.695064955015126,1,3,-1,0,1,1,1808,37
"234",4,54,0.539113030767145,-1,1,-1,1,0,1,2656,38
"235",4,55,0.596420588242928,-1,2,-1,1,0,1,1790,39
"236",4,56,0.62803718387689,-1,1,1,0,1,-1,3215,38
"237",4,57,0.604510978077217,-1,3,1,0,0,1,2288,39
"238",4,58,0.661434439977329,1,2,-1,0,0,-1,2128,38
"239",4,59,0.690238940571432,-1,3,1,0,1,-1,1841,37
"240",4,60,0.669393453788139,1,2,1,1,0,-1,1999,36
"241",5,1,0.531494345050305,1,2,-1,0,1,1,2766,0
"242",5,2,0.48975347810819,1,3,-1,0,1,1,2291,1
"243",5,3,0.536074368837891,1,1,-1,0,0,-1,2010,0
"244",5,4,0.543873036123286,1,3,-1,0,0,-1,1977,-1
"245",5,5,0.555563932232879,1,2,1,1,1,1,1999,0
"246",5,6,0.63481741946933,1,1,1,1,1,1,1837,1
"247",5,7,0.641074085557159,-1,2,1,0,0,1,1878,2
"248",5,8,0.687309756734981,1,1,1,1,0,-1,2555,1
"249",5,9,0.637214102370604,1,3,1,1,0,-1,2010,0
"250",5,10,0.635793982791852,1,1,1,1,1,1,1795,1
"251",5,11,0.711351648486681,1,2,1,1,0,-1,1901,0
"252",5,12,0.706066351802316,1,3,-1,0,0,-1,1877,-1
"253",5,13,0.785007423056099,1,2,-1,0,0,-1,2009,-2
"254",5,14,0.8608943556306,1,3,1,1,1,1,1800,-1
"255",5,15,0.893694776977882,1,1,1,1,1,1,1993,0
"256",5,16,0.82075792550111,-1,3,1,0,1,-1,1807,-1
"257",5,17,0.812464878882529,1,2,1,1,0,-1,2008,-2
"258",5,18,0.890559082379669,1,1,-1,0,0,-1,1839,-3
"259",5,19,0.781351226109652,1,2,1,1,0,-1,2212,-4
"260",5,20,0.84255990774202,1,1,1,1,1,1,1555,-3
"261",5,21,0.759644509226194,-1,3,1,0,1,-1,1838,-4
"262",5,22,0.781703896874541,1,1,1,1,1,1,1839,-3
"263",5,23,0.755055834358863,1,2,-1,0,0,-1,1922,-4
"264",5,24,0.675978176809953,-1,1,-1,1,0,1,1900,-3
"265",5,25,0.711309171896633,1,3,-1,0,0,-1,1870,-4
"266",5,26,0.664498372098029,1,2,-1,0,0,-1,1896,-5
"267",5,27,0.612922636011841,1,3,-1,0,0,-1,1981,-6
"268",5,28,0.54384936677915,1,2,1,1,1,1,1853,-5
"269",5,29,0.558091943980087,1,1,-1,0,0,-1,1834,-6
"270",5,30,0.427767367030112,-1,2,-1,1,0,1,1914,-5
"271",5,31,0.393004862328622,1,3,-1,0,0,-1,1838,-6
"272",5,32,0.290035903499165,-1,1,-1,1,0,1,1803,-5
"273",5,33,0.385624036486729,-1,3,1,0,1,-1,2077,-6
"274",5,34,0.41155026385814,-1,1,1,0,1,-1,1914,-7
"275",5,35,0.464173103625857,-1,2,-1,1,0,1,1877,-6
"276",5,36,0.3889021065224,-1,1,1,0,1,-1,1928,-7
"277",5,37,0.418670048034564,1,3,-1,0,0,-1,1990,-8
"278",5,38,0.370925874885283,1,2,1,1,1,1,1916,-7
"279",5,39,0.491240625681115,1,3,-1,0,0,-1,1852,-8
"280",5,40,0.383478122854414,1,2,-1,0,0,-1,1867,-9
"281",5,41,0.328951918955104,-1,1,-1,1,0,1,2204,-8
"282",5,42,0.437616392754089,-1,2,1,0,1,-1,1885,-9
"283",5,43,0.284331400173784,-1,3,-1,1,0,1,1873,-8
"284",5,44,0.179211032483597,-1,2,1,0,1,-1,2055,-9
"285",5,45,0.329387715572575,-1,1,-1,1,0,1,1887,-8
"286",5,46,0.21716513459831,1,3,-1,0,0,-1,1884,-9
"287",5,47,0.237790553923678,-1,1,-1,1,0,1,2058,-8
"288",5,48,0.133567476557125,1,3,-1,0,0,-1,1947,-9
"289",5,49,0.163841574514351,1,2,-1,0,0,-1,1913,-10
"290",5,50,0.357562005872976,-1,3,1,0,1,-1,1974,-11
"291",5,51,0.296291578126229,1,1,1,1,1,1,1903,-10
"292",5,52,0.322816240455082,-1,2,-1,1,1,-1,1885,-11
"293",5,53,0.346381412800648,1,1,1,1,1,1,1976,-10
"294",5,54,0.441235729351588,-1,2,-1,1,0,1,1843,-9
"295",5,55,0.532389807730282,1,3,1,1,1,1,1779,-8
"296",5,56,0.5309468622327,-1,2,1,0,1,-1,1764,-9
"297",5,57,0.540195397292012,1,1,1,1,1,1,1823,-8
"298",5,58,0.540084455060531,1,3,-1,0,0,-1,1979,-9
"299",5,59,0.50128348794339,-1,1,-1,1,0,1,1850,-8
"300",5,60,0.622747606059514,-1,3,-1,1,0,1,1949,-7
"301",6,1,0.458530577691272,-1,2,1,0,1,-1,3693,23
"302",6,2,0.374721798947642,1,3,-1,0,0,-1,1935,22
"303",6,3,0.32847486606176,1,1,1,1,1,1,2128,23
"304",6,4,0.256396480204118,-1,3,1,0,0,1,3393,24
"305",6,5,0.455740839254238,-1,2,1,0,1,-1,1888,23
"306",6,6,0.479661452190317,-1,1,-1,1,0,1,1872,24
"307",6,7,0.418541806498199,-1,2,-1,1,0,1,1792,25
"308",6,8,0.389256655206783,1,1,1,1,1,1,1872,26
"309",6,9,0.457054149071481,-1,3,-1,1,1,-1,1776,25
"310",6,10,0.300445192480866,-1,1,-1,1,0,1,1839,26
"311",6,11,0.367563466197801,1,2,1,1,1,1,1760,27
"312",6,12,0.464188534440905,1,3,1,1,0,-1,1792,26
"313",6,13,0.442636837130818,-1,2,1,0,1,-1,1679,25
"314",6,14,0.422915636447465,-1,3,1,0,0,1,1759,26
"315",6,15,0.446744513994157,1,1,-1,0,0,-1,1745,25
"316",6,16,0.482971413182954,1,3,-1,0,1,1,1695,26
"317",6,17,0.457345232472315,-1,2,-1,1,0,1,1664,27
"318",6,18,0.448374870759575,1,1,1,1,1,1,1536,28
"319",6,19,0.458724011512902,1,2,-1,0,0,-1,1839,27
"320",6,20,0.444302599794816,-1,1,-1,1,0,1,1711,28
"321",6,21,0.34384988990612,1,1,1,1,1,1,1840,29
"322",6,22,0.327340051802226,-1,2,-1,1,0,1,1744,30
"323",6,23,0.289766821261437,-1,3,1,0,0,1,1792,31
"324",6,24,0.407772130249397,1,2,1,1,1,1,1791,32
"325",6,25,0.3729959506078,1,1,1,1,1,1,1841,33
"326",6,26,0.412412459506584,-1,3,1,0,0,1,1872,34
"327",6,27,0.364922181984148,1,1,1,1,1,1,1760,35
"328",6,28,0.37955208590464,1,3,1,1,0,-1,1809,34
"329",6,29,0.556507809584892,1,2,1,1,1,1,1744,35
"330",6,30,0.564134320891778,1,3,-1,0,1,1,1711,36
"331",6,31,0.582941671661505,1,1,-1,0,0,-1,1792,35
"332",6,32,0.599956906515659,1,2,-1,0,0,-1,1937,34
"333",6,33,0.634445330417777,1,1,1,1,1,1,1791,35
"334",6,34,0.57535277312274,1,2,1,1,1,1,1824,36
"335",6,35,0.716060147779788,-1,3,1,0,0,1,2160,37
"336",6,36,0.712829541300225,1,2,-1,0,0,-1,2016,36
"337",6,37,0.827041091409975,1,1,-1,0,0,-1,1872,35
"338",6,38,0.775937960606976,1,3,-1,0,1,1,1808,36
"339",6,39,0.658628955084875,1,1,1,1,1,1,1745,37
"340",6,40,0.725534158518205,1,3,1,1,0,-1,1504,36
"341",6,41,0.731364555232348,1,3,-1,0,1,1,1744,37
"342",6,42,0.838199120351492,-1,1,-1,1,0,1,1823,38
"343",6,43,0.830342190423405,-1,2,1,0,1,-1,1871,37
"344",6,44,0.8055119077734,1,1,1,1,1,1,1824,38
"345",6,45,0.824850563762254,1,3,-1,0,1,1,1712,39
"346",6,46,0.668880290514216,-1,2,1,0,1,-1,2047,38
"347",6,47,0.55993255394293,-1,3,1,0,1,-1,1792,37
"348",6,48,0.522489565803458,1,2,-1,0,0,-1,1807,36
"349",6,49,0.511721726023007,-1,1,1,0,1,-1,1840,35
"350",6,50,0.580541570838733,1,2,1,1,1,1,1823,36
"351",6,51,0.619711879115188,-1,3,1,0,0,1,1776,37
"352",6,52,0.68630631894427,1,1,1,1,1,1,1648,38
"353",6,53,0.561693821794599,1,3,-1,0,1,1,1808,39
"354",6,54,0.449219818093776,-1,1,-1,1,0,1,1856,40
"355",6,55,0.399056007628221,-1,2,-1,1,0,1,1759,41
"356",6,56,0.390315514081819,-1,1,1,0,1,-1,1809,40
"357",6,57,0.48402770880218,-1,3,1,0,0,1,1808,41
"358",6,58,0.331327343085994,-1,2,1,0,1,-1,1808,40
"359",6,59,0.399401026320878,-1,3,-1,1,1,-1,1809,39
"360",6,60,0.312829827815861,-1,2,-1,1,0,1,1776,40
"361",8,1,0.47161837820895,1,2,1,1,1,1,3603,15
"362",8,2,0.46387263372633,-1,3,1,0,0,1,1837,16
"363",8,3,0.451438921618946,-1,1,-1,1,0,1,1857,17
"364",8,4,0.460785286304994,-1,3,1,0,0,1,2502,18
"365",8,5,0.503435351079054,1,2,-1,0,0,-1,1961,17
"366",8,6,0.407210806962079,-1,1,-1,1,0,1,2021,18
"367",8,7,0.394076631264003,1,2,1,1,1,1,1803,19
"368",8,8,0.495413986768213,1,1,1,1,1,1,1968,20
"369",8,9,0.532141851826025,-1,3,-1,1,1,-1,2256,19
"370",8,10,0.694177502362931,1,1,-1,0,0,-1,1751,18
"371",8,11,0.801594827073999,1,2,-1,0,0,-1,1531,17
"372",8,12,0.681647351079026,1,3,1,1,0,-1,1528,16
"373",8,13,0.644175147845456,1,2,-1,0,0,-1,1558,15
"374",8,14,0.652212412108137,1,3,-1,0,1,1,1523,16
"375",8,15,0.57994745088938,1,1,-1,0,0,-1,2092,15
"376",8,16,0.681393609269561,-1,3,1,0,0,1,1984,16
"377",8,17,0.721127404334452,1,2,1,1,0,-1,2090,15
"378",8,18,0.681599700514889,1,1,1,1,0,-1,1993,14
"379",8,19,0.641898183545167,-1,2,1,0,1,-1,1648,13
"380",8,20,0.788306283773414,1,1,-1,0,0,-1,1523,12
"381",8,21,0.788521079470009,-1,3,1,0,0,1,1714,13
"382",8,22,0.814158603085642,1,1,1,1,1,1,1582,14
"383",8,23,0.841982135032099,-1,2,1,0,1,-1,1514,13
"384",8,24,0.825461814788076,1,1,-1,0,0,-1,1707,12
"385",8,25,0.886845430895075,1,3,-1,0,1,1,1568,13
"386",8,26,0.80570972446287,1,2,-1,0,0,-1,1853,12
"387",8,27,0.589257415773222,-1,3,1,0,0,1,1553,13
"388",8,28,0.622807163146549,1,2,1,1,0,-1,1624,12
"389",8,29,0.551632814003898,-1,1,-1,1,0,1,1844,13
"390",8,30,0.392489259079626,-1,2,-1,1,1,-1,2032,12
"391",8,31,0.424673531447862,1,3,-1,0,1,1,2102,13
"392",8,32,0.33240296637531,-1,1,-1,1,0,1,2273,14
"393",8,33,0.308487413654618,-1,3,1,0,0,1,1769,15
"394",8,34,0.29653836042498,-1,1,-1,1,0,1,1693,16
"395",8,35,0.282611964347348,-1,2,-1,1,0,1,1777,17
"396",8,36,0.199231553791256,-1,1,-1,1,0,1,1541,18
"397",8,37,0.192403306622309,-1,3,1,0,0,1,1747,19
"398",8,38,0.217299082369741,-1,2,1,0,1,-1,1525,18
"399",8,39,0.377045894476101,1,3,-1,0,0,-1,1846,17
"400",8,40,0.437524461471924,-1,2,1,0,1,-1,1549,16
"401",8,41,0.46746884250116,-1,1,-1,1,0,1,1732,17
"402",8,42,0.478871963974824,1,2,-1,0,0,-1,1970,16
"403",8,43,0.465493293514197,-1,3,-1,1,1,-1,1521,15
"404",8,44,0.32595844791572,-1,2,-1,1,1,-1,1678,14
"405",8,45,0.286506533809371,-1,1,-1,1,0,1,1545,15
"406",8,46,0.260316659950506,-1,3,1,0,0,1,1562,16
"407",8,47,0.277167679003021,-1,1,-1,1,0,1,1704,17
"408",8,48,0.348496037470015,-1,3,1,0,0,1,1515,18
"409",8,49,0.327210065494275,-1,2,-1,1,0,1,1669,19
"410",8,50,0.372981131577528,-1,3,1,0,0,1,1756,20
"411",8,51,0.324383898824674,-1,1,-1,1,0,1,1519,21
"412",8,52,0.495470500835243,-1,2,1,0,0,1,1744,22
"413",8,53,0.46081664351041,1,1,1,1,1,1,1554,23
"414",8,54,0.650051907763209,1,2,1,1,0,-1,1629,22
"415",8,55,0.588888250565611,-1,3,-1,1,1,-1,1632,21
